"Name","acc@5","Runtime","acc@1","State","Notes","User","Tags","Created","Sweep","anti_cca_enabled","anti_cca_with_universal_vocab_enabled","bottle_neck_exp","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","hypo_file","prep_knowledge_bank","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","acc@N"
"PairedImageSets","0.5","35","0.5","finished","-","","","2025-12-16T22:35:27.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/35_easy.yaml","Football players on a field","Rugby players on a field","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Soccer players on a professional field","0.8041","Actions involving soccer ball","0.8007","Soccer playing actions","0.5"
"PairedImageSets","1","35","0.5","finished","-","","","2025-12-16T22:34:42.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/34_easy.yaml","Frogs by a pond","Ducks by a pond","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Frogs surrounded by greenery","0.9941","frogs in aquatic environments","0.994","frogs on leaves","1"
"PairedImageSets","0.5","35","0.5","finished","-","","","2025-12-16T22:33:58.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/33_easy.yaml","Towers in a city","Houses in a suburb","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Skyscraper under construction","1","Tallest buildings in American cities","1","Artist's rendering of a skyscraper","0.5"
"PairedImageSets","1","35","0.5","finished","-","","","2025-12-16T22:33:13.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/32_easy.yaml","Rainbows in the sky","Lightning in the sky","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Rainbows in various settings","1","presence of rainbows","1","Rainbow phenomena","1"
"PairedImageSets","1","33","1","finished","-","","","2025-12-16T22:32:30.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/31_easy.yaml","Dancers on a stage","Singers on a stage","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Dancers with their feet on the floor","0.9924","Dancers with outstretched arms","0.9923","Ballet dancers","1"
"PairedImageSets","1","33","1","finished","-","","","2025-12-16T22:31:47.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/30_easy.yaml","Ice cream in a cone","Juice in a glass","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Ice Cream Cones","1","Waffle cone","1","Ice cream cones","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:31:02.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/29_easy.yaml","Men playing basketball","Women playing volleyball","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Dribbling a basketball","0.999","Dunking a basketball","0.9972","Shooting a basketball","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:30:17.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/28_easy.yaml","Pine trees in a forest","Oak trees in a forest","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Forests of pine trees","0.9773","Pine forests","0.9676","Images of fir trees in forests","1"
"PairedImageSets","0.5","34","0.5","finished","-","","","2025-12-16T22:29:34.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/27_easy.yaml","Dolls on a shelf","Teddy bears on a shelf","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Elf dolls in unique scenarios","0.9458","Doll dressed as an elf","0.9451","Elf dolls","0.5"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:28:48.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/26_easy.yaml","Sunflowers in a field","Wheat in a field","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Sunflowers","1","Presence of sunflowers","1","Sunflower growing in a garden","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:28:04.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/25_easy.yaml","Stars in the night sky","Clouds in the day sky","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","milky way","1","starry sky","1","Presence of constellations","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:27:18.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/24_easy.yaml","Pots on a stove","Plates on a table","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Stove with burners","1","Wooden stove or wood-burning stove","0.9995","Gas stoves","1"
"PairedImageSets","1","37","1","finished","-","","","2025-12-16T22:26:32.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/23_easy.yaml","Trains on tracks","Buses on roads","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","railroad tracks","1","trains on a bridge","1","individuals near train tracks","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:25:46.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/22_easy.yaml","Pianos in a room","Guitars in a room","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","presence of a piano","0.9967","Presence of a piano","0.9967","grand piano","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:25:01.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/21_easy.yaml","Bricks on a wall","Tiles on a wall","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Brick wall restoration","0.9949","Building a brick wall","0.9898","Close up of brick wall","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:24:18.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/20_easy.yaml","Pizzas in a box","Donuts in a box","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Presence of pizza","0.989","Single piece of food with a spatula","0.9484","Pizza in a box","1"
"PairedImageSets","1","34","1","finished","-","","","2025-12-16T22:23:35.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/19_easy.yaml","Watches on a display","Rings on a display","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Watches as a primary focus","0.9928","Mechanical watches with leather straps","0.9879","multiple types of watches","1"
"PairedImageSets","1","35","0","finished","-","","","2025-12-16T22:22:50.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/18_easy.yaml","Lions in a jungle","Monkeys in a jungle","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Lions in the snow","0.9999","Lions in the bush","0.9999","Lions observed in various activities","1"
"PairedImageSets","1","34","0","finished","-","","","2025-12-16T22:22:07.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/17_easy.yaml","Penguins in the snow","Seals in the snow","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Penguins at the beach","1","Penguins in a group","1","Penguins together in a group","1"
"PairedImageSets","1","33","1","finished","-","","","2025-12-16T22:21:24.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/16_easy.yaml","Hot air balloons in the air","Kites in the air","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Hot air balloons","0.9649","Hot air balloons","0.9649","hot air balloons","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:20:39.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/15_easy.yaml","Babies in cribs","Babies in strollers","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","baby laying in a crib","0.9941","newborn baby in a crib","0.9937","Infant in a crib","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:19:54.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/14_easy.yaml","Cows grazing in a field","Sheep grazing in a field","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Cows in a field","0.97415","Cows in a field","0.97415","Cows grazing","1"
"PairedImageSets","1","36","0.5","finished","-","","","2025-12-16T22:19:08.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/13_easy.yaml","Motorcycles on a street","Bicycles on a street","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Drag racing motorcycles","1","Motorcycle racing ","0.9918","close up view of motorcycle","1"
"PairedImageSets","1","35","0.5","finished","-","","","2025-12-16T22:18:23.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/12_easy.yaml","Grapes in a bowl","Apples in a bowl","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","grapes and peanuts","1","grapes in a bowl","1","grape and wine combo","1"
"PairedImageSets","1","36","0.5","finished","-","","","2025-12-16T22:17:38.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/11_easy.yaml","Books on a shelf","Plants on a shelf","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Library setting","1","display of intellectual literature","0.9998","Presence of books","1"
"PairedImageSets","1","36","1","finished","-","","","2025-12-16T22:16:51.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/10_easy.yaml","Fish in an aquarium","Turtles in an aquarium","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","variety of fish colors and patterns","0.9713","discus fish swimming","0.9068","clown fish in anemone","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:16:07.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/9_easy.yaml","People skiing on a slope","People snowboarding on a slope","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","group of skiers","0.90325","Group of people skiing","0.88695","Multiple skiers on a slope","1"
"PairedImageSets","1","37","0.5","finished","-","","","2025-12-16T22:15:20.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/8_easy.yaml","Tulips in a garden","Roses in a garden","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Tulips in a field","1","Tulips arranged in zigzag pattern","1","Tulips in front of a pond","1"
"PairedImageSets","1","37","0.5","finished","-","","","2025-12-16T22:14:34.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/7_easy.yaml","Boats in a marina","Cars in a parking lot","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Fishing vessels","1","Docking or mooring scenery","1","Yachts in the water","1"
"PairedImageSets","1","35","1","finished","-","","","2025-12-16T22:13:49.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/6_easy.yaml","Birds flying in the sky","Airplanes flying in the sky","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Birds in flight","0.9972","birds in flight","0.9972","Birds in flight","1"
"PairedImageSets","1","36","0.5","finished","-","","","2025-12-16T22:13:03.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/5_easy.yaml","Elephants in the savannah","Giraffes in the savannah","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Black and white photography of elephants","0.9999","elephants with tusks","0.9997","Elephants with tusks","1"
"PairedImageSets","1","38","1","finished","-","","","2025-12-16T22:12:15.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/4_easy.yaml","People shopping in a mall","People dining in a restaurant","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","shopping activities","1","shopping bags","1","walking in a mall","1"
"PairedImageSets","1","40","0.5","finished","-","","","2025-12-16T22:11:26.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/3_easy.yaml","Butterflies on flowers","Bees on flowers","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Blue butterfly","1","Multiple butterflies in one image","1","Different colors of butterflies like black and red or blue","1"
"PairedImageSets","1","41","0","finished","-","","","2025-12-16T22:10:34.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/2_easy.yaml","Snow-covered mountains","Desert sand dunes","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Forests in winter settings","0.9989","Snow and ice floes","0.9986","Lake surrounded by snowy scenery","1"
"PairedImageSets","1","41","1","finished","-","","","2025-12-16T22:09:44.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/1_easy.yaml","Children playing soccer","Children swimming in a pool","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Soccer activity on a grassy field","1","Kicking a soccer ball","1","Presence of soccer goal","1"
"PairedImageSets","1","52","1","finished","-","","","2025-12-16T22:08:41.000Z","","false","false","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/0_easy.yaml","Dogs playing in a park","Cats playing in a park","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCAUniversalVocab","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","hypothesis_knowledge_bank.json","false","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Dogs playing in parks","0.9963","Dogs engaging in active movement","0.9912","Images featuring breeds of dogs","1"
